,AI in Production: Why Most AI Agents Fail—and What’s Actually Working [Tech Week],October 7,2:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/YVG7YwdKnsFcOZrOvwNC
,Investor Only Networking Sunset Rooftop Happy Hour [Tech Week],October 7,5:00pm,"Mission Bay, San Francisco, CA",https://partiful.com/e/QTkvNgmvTD6eaxVkOMbM
,The Future of Hormone Optimization - Lume Health x Equinox [Tech Week],October 7,8:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/11QinImjdcOz90PDIVkF?
,Candid Conversations at Cotogna [Tech Week],October 7,6:00pm,"Jackson Square, San Francisco, CA",#
,AI Founders’ Meetup - A Digital Commerce Night [Tech Week],October 7,6:00pm,"Palo Alto, San Francisco, CA",https://partiful.com/e/55mhObUpj12ymdg0xuQG
,Vertical AI Investors AMA [Tech Week],October 7,2:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/T2vwQa7ggv3u6ttuQSM7
,Backing Global Talent: What Foreign Founders and U.S. Investors Need to Know [Tech Week],October 7,6:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/kPFTTvDChjwYZMEJW5E1
,AI X Marketing Hackathon - For the Marketer in the Age of AI [Tech Week],October 7,6:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/KCND6lJOGCMKqtOoKgrL
,FinTech Luncheon for Finance Leaders [Tech Week],October 7,12:00pm,"FiDi (SF), San Francisco, CA",#
,SF Tech Week 2025: AI Hustlers Meetup [Tech Week],October 7,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/JrXgV3NXX21FkxbYjsDb
,Founder Sales in the AI Era: What Still Works (and What Doesn’t) [Tech Week],October 7,12:00pm,"Mission Bay, San Francisco, CA",https://partiful.com/e/9F35BgMJXTKvY7UcDtkE
,Good bots vs Bad bots: panel + office-warming [Tech Week],October 7,6:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/cxvQtvYl0eMgWCBGZODZ
,The PE Alternative [Tech Week],October 7,4:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/jkO12F0qkLG1PQKK7DTd
,Your Coach for the Moments That Matter [Tech Week],October 7,10:00am,"Salesforce Park, San Francisco, CA",https://partiful.com/e/kAmydaP16jOxZDAjMDcF
,Australian Tech Mixer [Tech Week],October 7,5:30pm,"Chinatown, San Francisco, CA",#
,The New Why of Work [Tech Week],October 7,3:00pm,"Virtual (SF), San Francisco, CA",https://partiful.com/e/cIs7qiRXObdqNWIMV7OQ
,Social Impact SF Mixer [Tech Week],October 7,7:00pm,"Salesforce Park, San Francisco, CA",https://partiful.com/e/KARvHY5aZrrA0bOqnAPZ
,Founders & Investors: AI GTM 5-Minute Showdown [Tech Week],October 7,6:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/b46Rpva3gBxRUStoe6nD
,Brewing Connections: Colombian Coffee Tasting & AI Fintech Panel [Tech Week],October 7,9:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/zDguxCDj9mLTT0XSvmN2
,From Seats to Success [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/hNMaECf9ptH5EFBdrP2p
,Backchannel Tech: What Your Board Should Be Asking [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/Owjgpm1EHoo8ZeRwLcFE
,Designing the Next 3–6 Months of Your Legacy Life [Tech Week],October 7,9:00am,"Virtual (SF), San Francisco, CA",https://partiful.com/e/CdCh8JIqD9TxgYUtW2i7
,Unstable foundations: An analysis of CRE's relationship with tech​ [Tech Week],October 7,10:00am,"FiDi (SF), San Francisco, CA",#
,From Capital to Corporations: Scaling AI Innovation [Tech Week],October 7,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/YwQVw98vBrYgyXviBZUB
,Stealth AI Founder Dinner - From Stealth to Seed [Tech Week],October 7,6:00pm,"North Beach, San Francisco, CA",https://partiful.com/e/FYa5EAYJtA8nlVQZfk98
,Startup Job Fair [Tech Week],October 7,10:00am,"Russian Hill, San Francisco, CA",https://partiful.com/e/EGpIQQTEfjglBTg24rYy
,Mindfulness Meditation for Founders [Tech Week],October 7,8:30am,"Virtual (SF), San Francisco, CA",https://partiful.com/e/cl6PbmB1D4ZkLdwuJ7It
,Revenge of the Humans [Tech Week],October 7,1:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/vDmH08NPKuKYZOP1QIvS
,Supply Chain & Logistics Happy Hour for operators and investors [Tech Week],October 7,6:00pm,"San Francisco, CA",#
,Stripe Atlas x Inkle - Indian Diaspora @ #SFTechWeek [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/Ie12BPiqihFDIesPlk2y
,AI and LegalTech [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/hmjniEyL99eH1Chl21gI
,Understanding the Investor Case for Human Rights in Tech - Exploring the Connection be [Tech Week],October 7,11:00am,"Castro, San Francisco, CA",https://partiful.com/e/RmvacyB5AUUCJCYIhpGL
,Beyond Pipelines: The Future of Autonomous Data Infrastructure [Tech Week],October 7,4:00pm,"San Francisco, CA",https://partiful.com/e/XQujS3BLvJKu1F5p33H2
,Doughnut Economics Hackathon [Tech Week],October 7,1:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/f1ooFTO4SKFY3npkA9Lk
,Merge-Pulse '25 | Recap @OpenAI [DevDay] [Tech Week],October 7,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/U3AafKyV4xm7sMgBo5tc
,OpenAI DevDay Recap & Mixer [Tech Week],October 7,5:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/idm2IushtVPYBcLy5b0U
,AI-matched private dinners with TechTable [Tech Week],October 7,7:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/fpNLXMxVoKtTsqU5cRXk
,Getting your AI startup funded [Tech Week],October 7,1:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/PFTe4pt4IMIGbYP09bha
,The Lobby: Tech Week-User Generated Conversations [Tech Week],October 7,12:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/Z8zTh1dcMT5vTACoG74D
,Applied AI with a16z and Decagon [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",#
,SF AI Engineers: Tech Talk [Tech Week],October 7,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/L54XriPLxxNnWt92g1kH
,The Minimum Viable Avatar: Scientific Method for Customer Understanding [Tech Week],October 7,9:00am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/SF5wmvKz4np9VGSb6Fsn
,EuReality: XR Sharing and Happy Hour [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/RWbbKwhuaIQAlkMru87X
,Mastering Viral Content for Startups [Tech Week],October 7,11:00am,"SOMA, San Francisco, CA",https://partiful.com/e/EPBKRyzY3VTUVd0D6IjF
,AI Dev-Tools × Large-Scale Code Migration - Code & Cocktails Mixer [Tech Week],October 7,4:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/v2jYEFB8eeFxzL4MMYlR
,AI & OJ: The HR & TA Leaders Breakfast [Tech Week],October 7,8:45am,"Mission, San Francisco, CA",https://partiful.com/e/0IYkiDEqCWJvqSApO299
,VC Bowling by Lazo [Tech Week],October 7,5:00pm,"Haight Ashbury, San Francisco, CA",https://partiful.com/e/1MwFiW3VRFdyTwrHCw4b
,Brand vs. Bot: Redefining Brand Power in the Age of AI - Women In Innovation [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/17xIrD177aZct2Z0Gx43
,The Creator Economy in the Age of AI [Tech Week],October 7,5:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/23WZG14M7KwC1bmOo0Cu
,"FN AI Founder Showcase: Demos, Insights & Mixer [Tech Week]",October 7,5:00pm,"South Beach, San Francisco, CA",https://partiful.com/e/32tyVP7d8IzSpk8Z6DQQ
,Consumer AI Founders [Tech Week],October 7,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/5nbUv91ZieSqKAIr7On2
,AI and the Future of Jobs [Tech Week],October 7,5:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/iz8vKvRMLmnSs1T5EwLm
,Irish In AI tech meet up - meet ten AI companies from Ireland [Tech Week],October 7,8:00am,"Mission, San Francisco, CA",#
,Ecommerce Founders Lunch by Cherry Hill Advisory [Tech Week],October 7,12:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/mVbB8ZfOGF3veHGvfhp9
,Startup Pitch Party [Tech Week],October 7,12:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/wwREwXTUrarqmetG13EE
,Women In Tech Summit | The Future Is Human [Tech Week],October 7,8:30am,"Embarcadero, San Francisco, CA",https://partiful.com/e/38jsLw6bpnejDzglCzcb
,Women Founders Redefining AI Leadership [Tech Week],October 7,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/3ws6czPf4NGjga0pOtX5
,"VC & Founders Breakfast Mixer w/ Qapita, RemoFirst [Tech Week]",October 7,9:30am,"SOMA, San Francisco, CA",https://partiful.com/e/06WnUPTQValtq8z0nTqJ
,Startup Hiring Strategies That Work [Tech Week],October 7,11:30am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/QRzrfjbrtlJScBaN9aNi
,Xoogler Founders: Scaling the Next Wave [Tech Week],October 7,5:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/JgaqZeoun75q5VdzLipz
,The Marketplace Founders Mixer [Tech Week],October 7,11:00am,"Mission, San Francisco, CA",https://partiful.com/e/DxQxZy38zSxWUvHhX9jv
,Build & Trust: The Production AI Happy Hour [Tech Week],October 7,5:30pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/k1x9vSX75zfUigET4zvo
,Idea to Execution: Crafting AI Agents That Work [Tech Week],October 7,10:00am,"SOMA, San Francisco, CA",https://partiful.com/e/sesXedLSxiJXnxM5cEPL
,Backyard Boardrooms - Founders' Dinner [Tech Week],October 7,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/oTTJbIAaaFt75ZQqrVRg
,"Love, Upgraded: How Tech is Redefining Relationships [Tech Week]",October 7,5:00pm,"Marina, San Francisco, CA",https://partiful.com/e/tBCt8EbTVURfSgj1Jf7P
,Get to Wow with investors Masterclass [Tech Week],October 7,2:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/8J4ZYqHLQyWsN0lk279e
,AI & ML Engineer Hub: Happy Hour + Panel on Building Production AI [Tech Week],October 7,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/mvz6EiP3j9pdojKtDr6Y
,The Marketing Trap & The Future of Vibe Marketing [Tech Week],October 7,10:30am,"SOMA, San Francisco, CA",https://partiful.com/e/XS7U1jI31TdxNYiXQrUp
,VIBE SPACE [Tech Week],October 7,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/DHxYqtnTfGg5O0IXn5L4
,The Morning Grind: AI Meets Recycling [Tech Week],October 7,9:00am,"Jackson Square, San Francisco, CA",https://partiful.com/e/GAa113xYFfiABXY5bv0r
,The Future of Robotics: Panel & Happy Hour [Tech Week],October 7,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/rlZMqB5d4mHTgkuCSu4E
,data λ code happy hour [Tech Week],October 7,5:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/zE0NqSFH0YxukzNF0XWd
,Asimov’s Three Laws of Robotics in Age of AI [Tech Week],October 7,2:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/2z2nNY2uBtPVAC5D0Edz
,data λ code unconf [Tech Week],October 7,1:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/dJSorciPRp9wUH9EcM73
,From Pilots to Scale: What Founders Need to Know About Enterprise AI Adoption [Tech Week],October 7,5:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/67ZiGbIed69GBgJj7L9Y
,Taste of Innovation hosted by  J.P. Morgan [Tech Week],October 7,6:00pm,"FiDi (SF), San Francisco, CA",#
,Inception AI Buildathon [Tech Week],October 7,9:00am,"SOMA, San Francisco, CA",https://partiful.com/e/BouoBZg48NZhD147wRvv
,a16z Health AI Builder Dinner [Tech Week],October 7,6:00pm,"Pacific Heights, San Francisco, CA",https://partiful.com/e/nRueysJ4ZIUceKkH53iQ
,Investors at the Cutting Edge Luncheon [Tech Week],October 7,12:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/IrlPvqihJKxfY9cQ7Bq9
,Built World Pickleball & Breakfast Mixer [Tech Week],October 7,9:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/piT7KTcpC1YIzGWiSKRI
,Building Construction Tech [Tech Week],October 7,3:00pm,"Jackson Square, San Francisco, CA",https://partiful.com/e/Z47dfjBreWAWxawtSYKk
,Women Driving the Fintech Revolution [Tech Week],October 7,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/iJebztbesjgL5ScHrvHE
,Better Tech for Creative Humans [Tech Week],October 7,5:00pm,"Stanford, San Francisco, CA",https://partiful.com/e/lPehd2KR3ekV5EdN98fW
,Experience True Holography: NOVAC Demos by Avalon Holographics [Tech Week],October 7,3:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/9xIEdL3Nrvbdvs8qYz9w
,"Contextual Agentic AI – Build Agents That Think, Remember, and Act [Tech Week]",October 7,4:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/rFdbHkJS6jI5pWCcNdSL
,The AI-Powered Renovation Revolution [Tech Week],October 7,11:00am,"Hillsborough, San Francisco, CA",#
,Live:The Room Podcast x Hex Recording + Happy Hour [Tech Week],October 7,5:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/mGHbr56ndHY51d8hrXKD
,Agentic AI for the Enterprise: What's the Catch? [Tech Week],October 7,11:30am,"Union Square (SF), San Francisco, CA",https://partiful.com/e/eI2FveCN9TUE8KguVOZi
,Inside VC's Quiet Revolution: Women's Perspectives. Power breakfast at Canopy [Tech Week],October 7,8:00am,"Jackson Square, San Francisco, CA",https://partiful.com/e/9QbgwEHzPlb722ljnK6Z
,Meet Forage - Tech For Good!! [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/W8aYuDNriKXyDdGZic4g
,Why Everyone Gets “Open‑Source AI” Wrong [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/P7E418jd6Ti6hA40H6Qm
,AI Confidential Dinner [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/7js8x64KmNi0FvKNAgpP
,Base Power Hour [Tech Week],October 7,5:00pm,"South Beach, San Francisco, CA",https://partiful.com/e/yeATmiedyd1MopZNyeDG
,Consumer Founder Dinner [Tech Week],October 7,7:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/Q2iRIRfshXVi3nRsmIQY
,Solutions at Sunrise: Driving Healthcare Innovations with AI [Tech Week],October 7,8:00am,"SOMA, San Francisco, CA",#
,Beyond the Algorithm: Women Leading AI Innovation [Tech Week],October 7,5:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/oQ36U9kQNCeYHfjYZpeq
,This Week in Fintech x SVB: SF Fintech Coffee [Tech Week],October 7,8:30am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/OEW6WhT339pxUtiAJj3G
,Innovate Early: The Future of Fintech & AI [Tech Week],October 7,6:00pm,"Civic Center, San Francisco, CA",https://partiful.com/e/QVw0A7Oi9jnzw6WaQ8EM
,AI for Health & Wellness BF [Tech Week],October 7,7:30am,"Palo Alto, San Francisco, CA",https://partiful.com/e/VQoKvSUz4BcNfwR7hlMS
,"Bacon, Eggs & Blockchain w/ Deel & Liquifi [Tech Week]",October 7,9:00am,"SOMA, San Francisco, CA",https://partiful.com/e/3SbUW6cDnlZITuGvLJ0a
,The Mid-Cap Journey: From Private to Public Markets [Tech Week],October 7,5:00pm,"Palo Alto, San Francisco, CA",#
,Breaking the Red Tape: Tech Innovation in Public Sector [Tech Week],October 7,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/lvpXSdul2KKqiLn9jZ32
,Product & Pizza: Building Global AI [Tech Week],October 7,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/8GSXB9VvwxqMzxw24kAm
,Dinner & Dollars - Dinner w/ Deel & Human Interest [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/WqyXh2QmdToDOgseIkoo
,Just use Postgres (and DuckDB): a Postgres + DuckDB Community Night [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/nmw7qKU1Ip3yFe3F6cDy
,AI + API Happy Hour! [Tech Week],October 7,5:00pm,"Hayes Valley, San Francisco, CA",https://partiful.com/e/vAZiyXO07T4wM9Meo1Fj
,Techstars Startup Wknd: AI x FinTech [Tech Week],October 7,5:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/3QSiH43mDiH7RCytLvZ0
,Consumer AI Vibe Scaling Night |Panel and Party| Hosted by Inworld [Tech Week],October 7,7:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/IKqyar385k8DbyEWUxT2
,SaaS/AI Founder + Investor Happy Hour [Tech Week],October 7,5:00pm,"Mission, San Francisco, CA",https://partiful.com/e/1YGMgH0FMvtyzm3pJBnV
,Zero to Unicorn: Bolt.new Fireside [Tech Week],October 7,3:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/Oz1M6StOR5YrcOyCKwCf
,Rolling with Vectors [Tech Week],October 7,10:00am,"Mission, San Francisco, CA",https://partiful.com/e/8RNyqmslG0ubcjEXpFuy
,East Meets West Venture Panel [Tech Week],October 7,3:00pm,"San Francisco, CA",https://partiful.com/e/A1hQE2PtEbQxJAyf9Dwk
,How AI is Reshaping Venture: Agentic AI in the VC Investment Process [Tech Week],October 7,6:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/J0O9KMIAOkyN998H4521
,Ugly Talk: Female Founders in SF [Tech Week],October 7,6:30pm,"Mission, San Francisco, CA",https://partiful.com/e/bfnNLbQmd9K0wZrHQInK
,Public Service Entrepreneurs Panel [Tech Week],October 7,2:00pm,"Embarcadero, San Francisco, CA",https://partiful.com/e/xvNuNlocZjqFspOINn1N
,Female Founders and Funders Walk [Tech Week],October 7,2:30pm,"Salesforce Park, San Francisco, CA",https://partiful.com/e/qyFdM6CUyyI6WYceFvM0
,"Descript Workshop: Make Content, Not Excuses [Tech Week]",October 7,9:00am,"Mission, San Francisco, CA",https://partiful.com/e/GNRy46P2f2tUsUgxYRwd
,Future-Focused Finance: AI Over Breakfast [Tech Week],October 7,8:30am,"SOMA, San Francisco, CA",https://partiful.com/e/0vZPUpx8WxVf3FhVzwxJ?f=1
,Solutions at Sunrise: Driving Healthcare Innovations with AI [Tech Week],October 7,8:00am,"SOMA, San Francisco, CA",#
,Faith Driven Investors & Founders [Tech Week],October 7,9:00am,"SOMA, San Francisco, CA",https://partiful.com/e/T0QndAl1f11G0tuNLnEY
,The Human Side of AI and Storytelling [Tech Week],October 7,2:00pm,"Salesforce Park, San Francisco, CA",https://partiful.com/e/gO59XeMxfUiuvCHqad8u
,Biotech's Rising Tide at Crane Cove Park [Tech Week],October 7,2:00pm,"Dogpatch, San Francisco, CA",https://partiful.com/events/PVfrkHctaI9wu1on4ci4
,Unlocking the Power of Contextual Search & AI Agents [Tech Week],October 7,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/rTNzy2XEELanOFhVdZcz
,FUDE:  Funders Underground Dinner Experience [Tech Week],October 7,6:00pm,"Castro, San Francisco, CA",#
,Build Wars - Bet on your vibe coding tool and win! [Tech Week],October 8,3:00pm,"San Francisco, CA",https://partiful.com/e/CdzgDxGvraWON6rm9G1G
,From Exec to Founder: What Does It Take? [Tech Week],October 8,8:00am,"San Francisco, CA",https://partiful.com/e/zuPUKByQyACFjoy5y6oi
,"VC, Angels, and Investors Only Networking [Tech Week]",October 8,4:00pm,"San Francisco, CA",https://partiful.com/e/vsAJkNVQit9UoIWUUtas
,"Founder X Funder Dinner, by Microsoft for Startups [Tech Week]",October 8,7:00pm,"San Francisco, CA",https://partiful.com/e/waWwELUo9qIo7YDSCNGS
,"Quantum, AI, & Algos: The New Frontier investing [Tech Week]",October 8,1:00pm,"San Francisco, CA",https://partiful.com/e/uzscWRMVQHqrMBLZ9Myk
,Round table discussion: Automotive in cabin retail moment [Tech Week],October 8,10:00am,"San Francisco, CA",#
,Cross-Border Ventures: Bridge to Silicon Valley [Tech Week],October 8,6:00pm,"San Francisco, CA",https://partiful.com/e/0xDbDZv9z4i42mJ3HgRW
,AI Dinner for Internal Audit Leaders [Tech Week],October 8,6:00pm,"San Francisco, CA",https://partiful.com/e/Ebu0Pcy8xhSK8JQFOFyT
,Costanoa + Juicebox: Talent Happy Hour [Tech Week],October 8,5:00pm,"San Francisco, CA",https://partiful.com/e/aB3iZSfbHHzmLBuVYytI
,Rise of the AI Scientist @ SF Tech Week [Tech Week],October 8,5:30pm,"San Francisco, CA",https://partiful.com/e/5EhqAfiI1iKDvRQLTri3
,Tech Bio Founder Showcase & Networking Breakfast [Tech Week],October 8,8:00am,"San Francisco, CA",https://partiful.com/e/iRJUzqqpfSSB5IurzWoj
,Ferry Building Drone Light Show by Gamma [Tech Week],October 8,7:00pm,"San Francisco, CA",https://partiful.com/e/ed5Se9LRafNFIpBdUPTJ
,The Bay Bridge: University Incubator Social [Tech Week],October 8,5:30pm,"San Francisco, CA",https://partiful.com/e/a3Pq0wcbGDiE9dSTueFu
,AI in the Real World [Tech Week],October 8,5:00pm,"San Francisco, CA",https://partiful.com/e/4JNbqSdTaO8nikewT5u4
,AI at Work: The Future of Industrial Construction [Tech Week],October 8,2:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/rkSLR4iGxEEmm8ensWzb
,Bridging Worlds: The African & Diaspora TechDinner [Tech Week],October 8,7:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/ckblS4qI4wAAbJZ8cnI0
,Form Your Own H-1B CAP EXEMPT EMPLOYER In One Day [Tech Week],October 8,6:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/qO9Xm32CNYFYq9pW1hZU
,BioPioneers Networking event [Tech Week],October 8,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/w2tfxacTdYI4n9xhrn7Z
,Why Most Startups Don’t Scale: The 15 GTM Mistakes Nobody Talks About [Tech Week],October 8,5:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/m8HtF02VzUv7BTzHFthL
,Founder Mode Live! With Special Guests [Tech Week],October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/9x0s24wicd2LbWi7OFpE
,The Future is Human (and AI) [Tech Week],October 8,6:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/JuniQzcyDASrOi51L0jA
,Culture to Capital: The Global Majority AI Revolution [Tech Week],October 8,4:00pm,"East Bay, San Francisco, CA",#
,Design the future of hyper-personalized learning with MOSaiC [Tech Week],October 8,4:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/3C8khDIn2D9NMfCoC8Sx
,Women in AI - discussion & mixer [Tech Week],October 8,6:00pm,"Marina, San Francisco, CA",https://partiful.com/e/TycdztSsxkDmHQk2vlxW
,SF Tech Week Run/Walk Meetup (Wed) [Tech Week],October 8,10:00am,"SOMA, San Francisco, CA",https://partiful.com/e/aqysMWinKq1dslXeSrax
,Irish Tech Connect [Tech Week],October 8,8:00am,"Downtown (SF), San Francisco, CA",https://partiful.com/e/GXvVPitifxV0j4c44Am8
,VehicleVision: The World’s First Decentralized Artificial Vision In Mobility [Tech Week],October 8,1:30pm,"SOMA, San Francisco, CA",#
,"AI x Creativity: Hedra, Descript & a16z Panel + Happy Hour [Tech Week]",October 8,4:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/l7KWK1WhNEbaZCgiKEqE
,Truffle Security  Dinner @Quince [Tech Week],October 8,6:00pm,"Jackson Square, San Francisco, CA",https://partiful.com/e/A6wWQrxQappO2g3cw27g
,ProductCon San Francisco [Tech Week],October 8,9:00am,"Civic Center, San Francisco, CA",https://partiful.com/e/16hbkLAAkMvwCPWu3KTs
,Consumer AI Pitch Fest | hosted by Maven Ventures [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/kQsvAUuxx7pL5PtDyBQr
,From Pilot to Payoff: How to Actually Implement AI [Tech Week],October 8,4:00pm,"Marina, San Francisco, CA",#
,Female Founder Power Hour [Tech Week],October 8,11:00am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/InwMTOj1tRmJYu9zBkfo
,Founders & Investors Yacht Excursion [Tech Week],October 8,3:00pm,"Fisherman's Wharf, San Francisco, CA",https://partiful.com/e/FD6UFrOxiX2GIU3mJ3UR
,3 Types of Agents with Pinecone [Tech Week],October 8,1:30pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/eQxzbC1n0nRNhBqcoPCp
,[AgentPay Summit 2025] [Tech Week],October 8,9:30pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/UKT1r1VmhNCbLWLsEBxG
,Borderless Mixer: Founders & Funders [Tech Week],October 8,6:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/dZZgwizprJ214bCvKHOs
,Youth Mental Well-Being and AI Panel/Mixer [Tech Week],October 8,6:00pm,"SOMA, San Francisco, CA",https://partiful.com/e/ixilR0Xug8eqtgItbSSo
,Coaching Circle for Startup Leaders [Tech Week],October 8,5:30pm,"SOMA, San Francisco, CA",https://partiful.com/e/eH76vbDxJEP9799ShlkK
,Neurodivergent Founders & Funders: A happy hour [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",https://partiful.com/e/DCV7PsolUpoqjpzqwtR0
,R42 x Perkins Coie AI + Longevity Showcase [Tech Week],October 8,1:00pm,"FiDi (SF), San Francisco, CA",https://partiful.com/e/7fTBkqsGGMtgxKkaxt3k
,Serendipity - Product Leaders Dinner [Tech Week],October 8,6:30pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/J9jOpBEaVtGsZqZUz0qI
,Cut Through the Noise: Get Your AI Startup Funded in a Crowded Market [Tech Week],October 8,9:30am,"SOMA, San Francisco, CA",https://partiful.com/e/1mS2IfyAvh62NUeqxp4U
,GP&LP Connect [Tech Week],October 8,5:00pm,"Downtown (SF), San Francisco, CA",https://partiful.com/e/jEc815kawZhmnMYcIgZZ
,Mastering Viral Content for Founders / Product Launch [Tech Week],October 8,11:00am,"Downtown (SF), San Francisco, CA",#
,Breakfast & Build: AI Agent Speedrun [Tech Week],October 8,8:00am,"SOMA, San Francisco, CA",https://partiful.com/e/soSfN0BoeSIGpMSgAZV7
,VFC x TechWeek Fight Club [Tech Week],October 8,1:00pm,"Lower Nob Hill, San Francisco, CA",https://partiful.com/e/5zI7s5mAI09V33ObowhR
,LLMs Research Colloquium: Startups & Academia [Tech Week],October 8,5:00pm,"Union Square (SF), San Francisco, CA",https://partiful.com/e/GZ6Csw7BuvgwNMI5brpH
,PeaceTech in Silicon Valley: Meet Founders and VCs [Tech Week],October 8,9:00am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/bIUPoChXzNyvp0uc8cH7
,Proof of Human: Building Trust in the Real (and Unique) World [Tech Week],October 8,6:00pm,"Mission, San Francisco, CA",#
,OpenRouter - Learnings from processing 50 Trillion Tokens [Tech Week],October 8,10:00am,"Embarcadero, San Francisco, CA",https://partiful.com/e/q6l1SeDtPGU9kCQPArk6
,DIU Blue Object Management Challenge Pitch Event & Breakfast [Tech Week],October 8,9:30am,"FiDi (SF), San Francisco, CA",https://partiful.com/e/9ci05bmD7jh2YKNKUMIa
